species,n_collections
Spatalla setacea,66
Spiloxene flaccida,66
Stipagrostis obtusa,66
Struthiola leptantha,66
Syncarpha variegata,66
Vellereophyton dealbatum,66
Vicia benghalensis,66
Willdenowia sulcata,66
Amphiglossa tomentosa,65
Aspalathus ternata,65
Babiana montana,65
Babiana patula,65
Cheilanthes capensis,65
Cheiridopsis denticulata,65
Crassula rupestris,65
Erica benthamiana,65
Erica formosa,65
Galenia sarcophylla,65
Geissoloma marginata,65
Geissorhiza ornithogaloides,65
Indigofera flabellata,65
Leucadendron comosum,65
Leucadendron daphnoides,65
Limonium scabrum,65
Microloma tenuifolium,65
Moraea inconspicua,65
Oncosiphon suffruticosum,65
Paranomus sceptrum-gustavianus,65
Pelargonium tricolor,65
Pelargonium zonale,65
Pharnaceum elongatum,65
Protea recondita,65
Roepera morgsana,65
Romulea monticola,65
Selago farrago,65
Stilbe albiflora,65
Trachyandra ciliata,65
Adenogramma glomerata,64
Aspalathus vulnerans,64
Bulbinella elegans,64
Clivia gardenii,64
Cyperus thunbergii,64
Erica demissa,64
Erica rhopalantha,64
Euryops othonnoides,64
Gazania lichtensteinii,64
Leucospermum grandiflorum,64
Lobelia capillifolia,64
Mimetes pauciflora,64
Moraea ochroleuca,64
Osteospermum junceum,64
Othonna auriculifolia,64
Pelargonium chelidonium,64
Protea laevis,64
Psoralea imbricata,64
Pteronia pallens,64
Relhania fruticosa,64
Restio laniger,64
Selago aspera,64
Serruria gremialis,64
Staberoha aemula,64
Stoeberia frutescens,64
Thesium lacinulatum,64
Tribolium utriculosum,64
Tritonia securigera,64
Ursinia pilifera,64
Ursinia scariosa,64
Willdenowia arescens,64
Amaryllis belladonna,63
Arctotis hirsuta,63
Aspalathus bodkinii,63
Atriplex lindleyi,63
Babiana ringens,63
Citrullus rehmii,63
Cotula duckittiae,63
Crinum asiaticum,63
Disa arida,63
Disa uncinata,63
Drosera trinervia,63
Erica fuscescens,63
Erica goatcheriana,63
Erica subdivaricata,63
Erica syngenesia,63
Ficinia ramosissima,63
Herniaria capensis,63
Hyobanche glabrata,63
Lampranthus spiniformis,63
Leucadendron gandogeri,63
Leucadendron sessile,63
Lobelia chamaepitys,63
Muraltia rhamnoides,63
Muraltia satureioides,63
Myrsine gilliana,63
Pelargonium auritum,63
Pelargonium peltatum,63
Priestleya myrtifolia,63
Protea amplexicaulis,63
Protea sulphurea,63
Restio rigoratus,63
Restio vilis,63
Satyrium ligulatum,63
Tribolium tenellum,63
Agathosma corymbosa,62
Agathosma mundtii,62
Antimima dasyphylla,62
Aristea capitata,62
Athanasia juncea,62
Babiana confusa,62
Berzelia abrotanoides,62
Bulbine longifolia,62
Conophytum truncatum,62
Crossyne guttata,62
Cunonia capensis,62
Disa atricapilla,62
Erica embothriifolia,62
Erica lanata,62
Erica ventricosa,62
Euchaetis diosmoides,62
Felicia clavipilosa,62
Gethyllis britteniana,62
Grewia tenax,62
Grubbia tomentosa,62
Haworthia fasciata,62
Hypocalyptus oxalidifolius,62
Indigofera procumbens,62
Lampranthus stenus,62
Lobelia tomentosa,62
Mesembryanthemum dinteri,62
Mesembryanthemum spinuliferum,62
Moraea bolusii,62
Polygala wittebergensis,62
Protea rupicola,62
Restio purpurascens,62
Salvia lanceolata,62
Sarcocornia pillansii,62
Satyrium bicallosum,62
Serruria decipiens,62
Serruria rubricaulis,62
Syncarpha milleflora,62
Tetraria flexuosa,62
Thamnochortus erectus,62
Thesium ericaefolium,62
Virgilia divaricata,62
Anthochortus crinalis,61
Aspalathus costulata,61
Bobartia gladiata,61
Cephalophyllum spissum,61
Cladoraphis cyperoides,61
Diospyros dichrophylla,61
Disparago anomala,61
Ehrharta melicoides,61
Epischoenus gracilis,61
Erica nabea,61
Eriocephalus ericoides,61
Galenia crystallina,61
Geochloa decora,61
Gladiolus undulatus,61
Hessea stellaris,61
Indigofera digitata,61
Kleinia aizoides,61
Lampranthus subaequalis,61
Lasiospermum brachyglossum,61
Leucadendron coniferum,61
Leucadendron levisanus,61
Moraea lewisiae,61
Moraea serpentina,61
Muraltia macropetala,61
Ornithogalum juncifolium,61
Pelargonium odoratissimum,61
Podalyria montana,61
Podocarpus latifolius,61
Protea humiflora,61
Psoralea monophylla,61
Pterygodium caffrum,61
Rhodocoma capensis,61
Rhynchosia capensis,61
Schwantesia speciosa,61
Serruria candicans,61
Spergularia media,61
Sporobolus africanus,61
Tetraria pubescens,61
Tritoniopsis triticea,61
Viola decumbens,61
Wiborgia monoptera,61
Acmadenia sheilae,60
Anaxeton laeve,60
Brunia virgata,60
Crassula fascicularis,60
Dilatris viscosa,60
Erica botryoides,60
Erica hirta,60
Ficinia gracilis,60
Geissorhiza callista,60
Gonioma kamassi,60
Indigofera glomerata,60
Leucadendron muirii,60
Leucospermum muirii,60
Leucospermum mundii,60
Norlindhia amplectens,60
Pelargonium betulinum,60
Pelargonium caucalifolium,60
Pelargonium ternifolium,60
Protea witzenbergiana,60
Psoralea oreophila,60
Roepera flexuosa,60
Selago paniculata,60
Stoebe fusca,60
Thesium confusum,60
Wahlenbergia oxyphylla,60
Aristea juncifolia,59
Cheilanthes parviloba,59
Chironia tetragona,59
Corycium crispum,59
Cymbopappus adenosolen,59
Erica argentea,59
Erica bauera,59
Erica cristata,59
Gnidia suavissima,59
Haworthia emelyae,59
Hermannia confusa,59
Lotononis prostrata,59
Muraltia trinervia,59
Protea caespitosa,59
Pulicaria scabra,59
Ruschia brevibracteata,59
Spiloxene serrata,59
Wahlenbergia ecklonii,59
Zyrphelis lasiocarpa,59
Antimima aristulata,58
Aspalathus aciphylla,58
Aspalathus tuberculata,58
Chrysanthemoides incana,58
Conicosia elongata,58
Erica capitata,58
Erica humifusa,58
Erica laeta,58
Hermannia odorata,58
Lachenalia unifolia,58
Laurophyllus capensis,58
Moraea setifolia,58
Otholobium bolusii,58
Otholobium parviflorum,58
Pelargonium lobatum,58
Penaea acutifolia,58
Pseudoselago verbenacea,58
Psoralea aculeata,58
Pteronia stricta,58
Senecio cinerascens,58
Serruria flagellifolia,58
Tetraria robusta,58
Zaluzianskya affinis,58
Agathosma asperifolia,57
Bulbinella punctulata,57
Commelina africana,57
Diosma prama,57
Disperis micrantha,57
Ehrharta digyna,57
Erica gnaphaloides,57
Erica longimontana,57
Erica rehmii,57
Erica strigilifolia,57
Euphorbia genistoides,57
Ficinia ixioides,57
Geissorhiza confusa,57
Gladiolus abbreviatus,57
Gnidia squarrosa,57
Hermannia veronicifolia,57
Lampranthus watermeyeri,57
Leucospermum praecox,57
Mesembryanthemum delum,57
Metalasia adunca,57
Otholobium spicatum,57
Peliostomum virgatum,57
Pellaea pteroides,57
Platycaulos compressus,57
Searsia dissecta,57
Senecio pubigerus,57
Syncarpha speciosissima,57
Tribolium purpureum,57
Tripteris aghillana,57
Ursinia discolor,57
Ursinia heterodonta,57
Adromischus marianiae,56
Aspalathus polycephala,56
Brunsvigia josephinae,56
Bulbine abyssinica,56
Cliffortia sericea,56
Disa flexuosa,56
Disperis circumflexa,56
Elegia fistulosa,56
Erica axilliflora,56
Erica blenna,56
Erica jasminiflora,56
Erica macilenta,56
Euryops speciosissimus,56
Ficinia stolonifera,56
Haworthia mucronata,56
Heliophila lactea,56
Lachenalia longibracteata,56
Lapeirousia plicata,56
Lobelia jasionoides,56
Mesembryanthemum canaliculatum,56
Monopsis debilis,56
Moraea ramosissima,56
Othonna carnosa,56
Oxalis ambigua,56
Pelargonium capillare,56
Pelargonium englerianum,56
Phylica spicata,56
Podalyria sericea,56
Protea compacta,56
Pseudobaeckea africana,56
Restio monanthos,56
Selago polycephala,56
Stoebe alopecuroides,56
Thesium lineatum,56
Ursinia sericea,56
Ursinia trifida,56
Wiborgia fusca,56
Acmadenia laxa,55
Anagallis foemina,55
Aristea spiralis,55
Audouinia laxa,55
Brunsvigia marginata,55
Cissampelos capensis,55
Cliffortia burchellii,55
Cliffortia setifolia,55
Convolvulus capensis,55
Corymbium cymosum,55
Crassula capensis,55
Dimorphotheca cuneata,55
Elegia hookeriana,55
Erica fascicularis,55
Erica subulata,55
Ficinia secunda,55
Indigofera filicaulis,55
Lessertia herbacea,55
Mastersiella purpurea,55
Mitrophyllum dissitum,55
Moraea angusta,55
Oxalis glabra,55
Pelargonium pulchellum,55
Pharnaceum aurantium,55
Polygala microlopha,55
Restio debilis,55
Ruschiella argentea,55
Searsia glauca,55
Spatalla mollis,55
Struthiola argentea,55
Struthiola dodecandra,55
Thamnochortus gracilis,55
Thamnochortus platypteris,55
Tritonia deusta,55
Tylecodon wallichii,55
Ursinia anethoides,55
Ursinia punctata,55
Watsonia marginata,55
Andropogon appendiculatus,54
Aspalathus albens,54
Astroloba foliolosa,54
Athanasia quinquedentata,54
Avonia ustulata,54
Carpha glomerata,54
Ceratandra globosa,54
Elegia vaginulata,54
Erica areolata,54
Erica klotzschii,54
Erica melanomontana,54
Erica senilis,54
Erica tegulifolia,54
Eriospermum paradoxum,54
Felicia cymbalariae,54
Gladiolus martleyi,54
Gladiolus orchidiflorus,54
Gnidia geminiflora,54
Haemanthus barkerae,54
Indigofera ovata,54
Indigofera venusta,54
Leucadendron laxum,54
Monilaria moniliformis,54
Moraea bulbillifera,54
Oedera multipunctata,54
Pentameris rupestris,54
Petalacte coronata,54
Podalyria cordata,54
Priestleya vestita,54
Protea pruinosa,54
Rafnia racemosa,54
Restio calcicola,54
Rumohra adiantiformis,54
Acmadenia teretifolia,53
Aspalathus serpens,53
Athanasia pachycephala,53
Dioscorea elephantipes,53
Diosma passerinoides,53
Drosanthemum lique,53
Erica bruniifolia,53
Erica haemastoma,53
Erica scytophylla,53
Erica sperata,53
Erica thamnoides,53
Esterhuysenia drepanophylla,53
Felicia brevifolia,53
Ficinia lateralis,53
Freylinia visseri,53
Gladiolus brevitubus,53
Hesperantha pauciflora,53
Jamesbrittenia fruticosa,53
Juncus exsertus,53
Lobostemon capitatus,53
Lolium rigidum,53
Osteospermum spinosum,53
Pelargonium reniforme,53
Petrorhagia prolifera,53
Polygala virgata,53
Psoralea arborea,53
Psoralea glaucescens,53
Rafnia dichotoma,53
Salvia chamelaeagnea,53
Spatalla squamata,53
Ursinia calenduliflora,53
Anthoxanthum tongo,52
Aspalathus recurva,52
Asparagus fasciculatus,52
Brunia fragarioides,52
Carpanthea pomeridiana,52
Cliffortia ramosissima,52
Conophytum friedrichiae,52
Cyphia phyteuma,52
Cyrtanthus carneus,52
Elegia macrocarpa,52
Elegia racemosa,52
Erica massonii,52
Erica obliqua,52
Ficinia esterhuyseniae,52
Garuleum schinzii,52
Gasteria disticha,52
Geissorhiza monanthos,52
Gladiolus bonaespei,52
Glottiphyllum neilii,52
Haworthia mutica,52
Lapeirousia micrantha,52
Mesembryanthemum serotinum,52
Monsonia speciosa,52
Ornithogalum maculatum,52
Oxalis polyphylla,52
Pelargonium dipetalum,52
Podalyria buxifolia,52
Podalyria leipoldtii,52
Psoralea ensifolia,52
Pterocelastrus rostratus,52
Rafnia acuminata,52
Restio macer,52
Senecio crassiusculus,52
Thesium juncifolium,52
Trachyandra falcata,52
Tritoniopsis lata,52
Wachendorfia thyrsiflora,52
Widdringtonia cedarbergensis,52
Androcymbium burchellii,51
Babiana vanzijliae,51
Dianthus caespitosus,51
Drosanthemum hispifolium,51
Drosera capensis,51
Echium plantagineum,51
Ehrharta dura,51
Erica flacca,51
Erica glandulipila,51
Erica leucopelta,51
Erica macowanii,51
Erica nervata,51
Erica obtusata,51
Erica walkeri,51
Euclea undulata,51
Galenia secunda,51
Haworthia nortieri,51
Hermannia angularis,51
Ilex mitis,51
Lampranthus tegens,51
Leucadendron dregei,51
Leucospermum gracile,51
Lobostemon laevigatus,51
Lotononis parviflora,51
Manulea altissima,51
Mesembryanthemum trichotomum,51
Pentameris acinosa,51
Pentameris barbata,51
Phymaspermum schroeteri,51
Polypogon tenuis,51
Pterygodium platypetalum,51
Syncarpha staehelina,51
Thamnochortus rigidus,51
Xenoscapa fistulosa,51
Acmadenia obtusata,50
Alonsoa unilabiata,50
Amellus tridactylus,50
Aspalathus filicaulis,50
Aspalathus stenophylla,50
Aspalathus villosa,50
Bulbine alooides,50
Cheilanthes induta,50
Cliffortia crenata,50
Colpias mollis,50
Crassula pellucida,50
Cullumia bisulca,50
Erica bracteolaris,50
Erica coarctata,50
Erica recurvifolia,50
Erica thunbergii,50
Eulophia aculeata,50
Euphorbia hamata,50
Freesia caryophyllacea,50
Geissorhiza radians,50
Hermannia paucifolia,50
Hippia frutescens,50
Hyaenanche globosa,50
Isoetes stellenbossiensis,50
Lebeckia simsiana,50
Leucadendron coriaceum,50
Leucospermum heterophyllum,50
Lotononis hirsuta,50
Macrostylis cassiopoides,50
Massonia depressa,50
Melolobium humile,50
Plantago caffra,50
Protea pendula,50
Psoralea fascicularis,50
Psoralea speciosa,50
Putterlickia pyracantha,50
Rafnia perfoliata,50
Restio bifurcus,50
Restio hystrix,50
Rhynchopsidium sessiliflorum,50
Ruschia caroli,50
Searsia scytophylla,50
Senecio hastifolius,50
Serruria triternata,50
Spiloxene gracilipes,50
Stoebe cyathuloides,50
Strumaria discifera,50
Struthiola garciana,50
Tetraria triangularis,50
Thamnea hirtella,50
Thamnochortus paniculatus,50
Thereianthus bracteolatus,50
Thesium aristatum,50
Trichodiadema ryderae,50
Tritoniopsis nervosa,50
Vexatorella obtusata,50
Witsenia maura,50
Acrosanthes teretifolia,49
Aptosimum indivisum,49
Asparagus retrofractus,49
Cyanella orchidiformis,49
Dianthus namaensis,49
Drosanthemum intermedium,49
Erica chamissonis,49
Erica conspicua,49
Erica haematosiphon,49
Erica longiaristata,49
Eriocephalus microphyllus,49
Fagelia bituminosa,49
Ficinia angustifolia,49
Gethyllis afra,49
Helichrysum micropoides,49
Indigofera cytisoides,49
Indigofera mauritanica,49
Leonotis leonurus,49
Limonium kraussianum,49
Mesembryanthemum vaginatum,49
Micranthus tubulosus,49
Moraea cookii,49
Moraea tulbaghensis,49
Nemesia bicornis,49
Ornithogalum deltoideum,49
Ornithogalum multifolium,49
Osmitopsis nana,49
Otholobium striatum,49
Restio echinatus,49
Restio tenuissimus,49
Ruschia intricata,49
Senecio rhizomatus,49
Sparaxis elegans,49
Virgilia oroboides,49
Wahlenbergia androsacea,49
Wurmbea variabilis,49
Adenandra rotundifolia,48
Agathosma glandulosa,48
Albuca cooperi,48
Anisodontea capensis,48
Argyroderma pearsonii,48
Capeochloa cincta,48
Carex aethiopica,48
Cassytha filiformis,48
Cliffortia amplexistipula,48
Cyclopia meyeriana,48
Cyrtanthus elatus,48
Disa hians,48
Edmondia pinifolia,48
Elegia persistens,48
Erica peziza,48
Euchaetis longibracteata,48
Ficinia ecklonea,48
Ficinia monticola,48
Geissorhiza scillaris,48
Hermannia disermifolia,48
Kniphofia sarmentosa,48
Lachnospermum fasciculatum,48
Lapeirousia azurea,48
Leucadendron platyspermum,48
Leucospermum catherinae,48
Malephora purpureocrocea,48
Melinis nerviglumis,48
Moraea virgata,48
Myrovernix scaber,48
Ornithogalum pruinosum,48
Oxalis luteola,48
Pelargonium incrassatum,48
Phylica odorata,48
Phylica selaginoides,48
Polymita albiflora,48
Prismatocarpus pedunculatus,48
Restio distichus,48
Restio parvispiculus,48
Rhoicissus tomentosa,48
Satyrium pumilum,48
Smicrostigma viride,48
Strumaria gemmata,48
Sutera revoluta,48
Thesium aggregatum,48
Todea barbara,48
Tribolium acutiflorum,48
Tribolium alternans,48
Agathosma collina,47
Aizoon sarmentosum,47
Aspalathus sanguinea,47
Aspalathus vermiculata,47
Asparagus suaveolens,47
Berzelia cordifolia,47
Bobartia filiformis,47
Cliffortia graminea,47
Cliffortia tuberculata,47
Crassula nudicaulis,47
Cullumia setosa,47
Disa biflora,47
Disa ophrydea,47
Disa tenuifolia,47
Erica canaliculata,47
Erica capensis,47
Erica cernua,47
Erica colorans,47
Erica incarnata,47
Erica paucifolia,47
Euclea tomentosa,47
Geochloa lupulina,47
Haworthia reticulata,47
Hessea monticola,47
Hypoxis floccosa,47
Isolepis incomtula,47
Lachnaea globulifera,47
Lachnaea uniflora,47
Lessertia excisa,47
Lycium horridum,47
Mesembryanthemum articulatum,47
Moraea elsiae,47
Moraea flaccida,47
Myrovernix glandulosus,47
Nivenia binata,47
Oedera viscosa,47
Othonna coronopifolia,47
Pelargonium carneum,47
Pelargonium ternatum,47
Polystichum monticola,47
Protea cryophila,47
Protea grandiceps,47
Pseudoselago gracilis,47
Pteronia succulenta,47
Restio hyalinus,47
Rhynchosia ferulifolia,47
Scabiosa albanensis,47
Serruria inconspicua,47
Thesium frisea,47
Tritoniopsis burchellii,47
Ursinia dentata,47
Acrodon bellidiflorus,46
Agathosma latipetala,46
Agathosma unicarpellata,46
Arctotis candida,46
Arctotis semipapposa,46
Asparagus exuvialis,46
Astroloba rubriflora,46
Audouinia capitata,46
Brunia purpurea,46
Cheiridopsis rostrata,46
Coleonema aspalathoides,46
Erica racemosa,46
Erica thomae,46
Galenia fruticosa,46
Gasteria pillansii,46
Harveya purpurea,46
Hermannia pinnata,46
Lampranthus pocockiae,46
Leucadendron globosum,46
Lobostemon fruticosus,46
Metalasia capitata,46
Metalasia dregeana,46
Metalasia massonii,46
Moraea lugubris,46
Nemesia fruticans,46
Orothamnus zeyheri,46
Osteospermum asperulum,46
Osteospermum polygaloides,46
Pelargonium grandiflorum,46
Pentameris scabra,46
Phylica gracilis,46
Polyarrhena reflexa,46
Protea restionifolia,46
Restio sejunctus,46
Serruria effusa,46
Tetraria fimbriolata,46
Thamnochortus punctatus,46
Trichodiadema barbatum,46
Tylecodon paniculatus,46
Wahlenbergia paniculata,46
Agathosma muirii,45
Argyroderma fissum,45
Aspalathus commutata,45
Aspalathus linguiloba,45
Aspalathus simii,45
Asparagus asparagoides,45
Asparagus declinatus,45
Athanasia vestita,45
Campylostachys cernua,45
Cliffortia erectisepala,45
Crassula umbella,45
Cymbopogon pospischilii,45
Dicerothamnus adpressus,45
Disa tenella,45
Disa vaginata,45
Disparago kraussii,45
Ehrharta longifolia,45
Erica campanularis,45
Erica hebecalyx,45
Galium tomentosum,45
Haworthia variegata,45
Hermannia glabrata,45
Lachnaea aurea,45
Lotononis leptoloba,45
Lotononis umbellata,45
Mesembryanthemum amplectens,45
Moraea cooperi,45
Myosotis discolor,45
Nerine sarniensis,45
Ornithogalum graminifolium,45
Ornithoglossum parviflorum,45
Protea effusa,45
Protea scorzonerifolia,45
Restio eleocharis,45
Roepera spinosa,45
Romulea multifida,45
Schistostephium umbellatum,45
Searsia lancea,45
Selago cryptadenia,45
Serruria roxburghii,45
Struthiola eckloniana,45
Syncarpha ferruginea,45
Tetraria fourcadei,45
Tetraria microstachys,45
Thesium spicatum,45
Torilis arvensis,45
Watsonia knysnana,45
Watsonia spectabilis,45
Agathosma ciliaris,44
Agathosma hispida,44
Aristea lugens,44
Aspalathus muraltioides,44
Babiana odorata,44
Babiana sinuata,44
Banksia coccinea,44
Brachiaria nigropedata,44
Braunsia apiculata,44
Cannomois nitida,44
Conophytum flavum,44
Disperis bolusiana,44
Dolichos decumbens,44
Elegia recta,44
Elytropappus hispidus,44
Encephalartos longifolius,44
Erica ardens,44
Erica cumuliflora,44
Erica desmantha,44
Erica eustacei,44
Erica macrotrema,44
Erica pseudocalycina,44
Ferraria ferrariola,44
Geissorhiza ramosa,44
Gnidia anomala,44
Haworthia gracilis,44
Helichrysum acrophilum,44
Hermannia sisymbriifolia,44
Hymenolepis gnidioides,44
Hypodiscus synchroolepis,44
Isolepis digitata,44
Lebeckia densa,44
Leucospermum reflexum,44
Lonchostoma monogynum,44
Malephora crassa,44
Melilotus indicus,44
Nerium oleander,44
Oncosiphon piluliferum,44
Otholobium uncinatum,44
Othonna retrorsa,44
Pelargonium lanceolatum,44
Pelargonium moniliforme,44
Prismatocarpus brevilobus,44
Psoralea asarina,44
Restio rudolfii,44
Romulea eximia,44
Rosenia oppositifolia,44
Satyrium odorum,44
Senecio rigidus,44
Senecio sarcoides,44
Stipa capensis,44
Sutera hispida,44
Thaminophyllum multiflorum,44
Thesium funale,44
Trachyandra jacquiniana,44
Tribolium brachystachyum,44
Trifolium angustifolium,44
Vexatorella alpina,44
Vicia sativa,44
Wiborgia tetraptera,44
