species,n_collections
Erica exleeana,83
Euclea undulata,83
Haworthia retusa,83
Hermannia muirii,83
Justicia thymifolia,83
Pelargonium alternans,83
Pelargonium glutinosum,83
Rafnia amplexicaulis,83
Satyrium bicallosum,83
Senecio pinifolius,83
Senecio rosmarinifolius,83
Syncarpha speciosissima,83
Thesium aristatum,83
Torilis arvensis,83
Trachyandra ciliata,83
Clutia daphnoides,82
Erica penicilliformis,82
Erica umbelliflora,82
Leonotis leonurus,82
Leucadendron microcephalum,82
Mesembryanthemum crystallinum,82
Moraea debilis,82
Otholobium candicans,82
Pelargonium auritum,82
Pelargonium senecioides,82
Phylica cryptandroides,82
Podocarpus elongatus,82
Protea acuminata,82
Satyrium odorum,82
Staberoha distachyos,82
Thinopyrum distichum,82
Tripteris aghillana,82
Wachendorfia multiflora,82
Adenogramma glomerata,81
Agathosma foetidissima,81
Arctotis hirsuta,81
Aspalathus incurvifolia,81
Cheilanthes parviloba,81
Clutia pulchella,81
Cyclopia falcata,81
Eulophia aculeata,81
Felicia clavipilosa,81
Freylinia crispa,81
Gnidia insignis,81
Holothrix secunda,81
Indigofera sarmentosa,81
Lampranthus stenus,81
Leucadendron levisanus,81
Muraltia macropetala,81
Oedera capensis,81
Pentameris tomentella,81
Pharnaceum elongatum,81
Pharnaceum lanuginosum,81
Tetragonia decumbens,81
Thamnea hirtella,81
Tritonia chrysantha,81
Ursinia anethoides,81
Utricularia bisquamata,81
Wachendorfia thyrsiflora,81
Witsenia maura,81
Agathosma betulina,80
Agathosma bisulca,80
Cassytha filiformis,80
Disparago anomala,80
Freesia corymbosa,80
Gladiolus patersoniae,80
Gonioma kamassi,80
Heeria argentea,80
Hermannia abrotanoides,80
Herniaria capensis,80
Indigofera cytisoides,80
Manochlamys albicans,80
Metalasia acuta,80
Monopsis unidentata,80
Osteospermum spinosum,80
Paranomus bolusii,80
Pentameris barbata,80
Prismatocarpus campanuloides,80
Tribolium obliterum,80
Tribolium utriculosum,80
Ursinia caledonica,80
Amaryllis belladonna,79
Brachiaria nigropedata,79
Brunsvigia gregaria,79
Chrysocoma coma-aurea,79
Clivia gardenii,79
Codon schenckii,79
Cyrtanthus elatus,79
Drosanthemum lique,79
Erica pillansii,79
Erica rubens,79
Leucospermum royenifolium,79
Lobelia capillifolia,79
Lolium rigidum,79
Moraea ramosissima,79
Otholobium sericeum,79
Roepera flexuosa,79
Todea barbara,79
Wiborgia sericea,79
Acmadenia obtusata,78
Acmadenia sheilae,78
Anisodontea triloba,78
Anthochortus crinalis,78
Asparagus suaveolens,78
Carpobrotus edulis,78
Cissampelos capensis,78
Crassula pellucida,78
Crotalaria capensis,78
Encephalartos longifolius,78
Erica capitata,78
Erica fascicularis,78
Erica fuscescens,78
Erica gnaphaloides,78
Erica petraea,78
Erica regerminans,78
Indigofera dillwynioides,78
Indigofera humifusa,78
Morella serrata,78
Othonna carnosa,78
Pelargonium crispum,78
Pentameris argentea,78
Pentameris velutina,78
Pentaschistis tortuosa,78
Priestleya vestita,78
Psoralea imbricata,78
Relhania fruticosa,78
Restio purpurascens,78
Sonderothamnus petraeus,78
Strumaria tenella,78
Struthiola argentea,78
Vicia benghalensis,78
Apodytes dimidiata,77
Asparagus asparagoides,77
Cullumia setosa,77
Disperis circumflexa,77
Haworthia fasciata,77
Hypocalyptus oxalidifolius,77
Jamesbrittenia fruticosa,77
Leucadendron argenteum,77
Leucospermum tottum,77
Mesembryanthemum articulatum,77
Moraea papilionacea,77
Pellaea pteroides,77
Pentameris densifolia,77
Pentaschistis pallescens,77
Restio pedicellatus,77
Restio rigoratus,77
Rhynchosia ferulifolia,77
Serruria decipiens,77
Serruria florida,77
Stoebe alopecuroides,77
Syncarpha milleflora,77
Virgilia oroboides,77
Acmadenia tetragona,76
Argyroderma delaetii,76
Athanasia quinquedentata,76
Disa uncinata,76
Drosera trinervia,76
Elegia hookeriana,76
Gymnosporia peduncularis,76
Heliophila carnosa,76
Helminthotheca echioides,76
Hemimeris sabulosa,76
Hermannia saccifera,76
Holothrix aspera,76
Leucadendron sessile,76
Mesembryanthemum sinuosum,76
Oscularia deltoides,76
Phylica rigidifolia,76
Platycaulos callistachyus,76
Protea canaliculata,76
Pseudobaeckea cordata,76
Searsia crenata,76
Vulpia muralis,76
Acacia cyclops,75
Agathosma corymbosa,75
Albuca canadensis,75
Albuca suaveolens,75
Amphithalea tomentosa,75
Babiana ringens,75
Bulbine latifolia,75
Ceratocaryum argenteum,75
Crassula fascicularis,75
Disa hians,75
Erica axilliflora,75
Erica lanata,75
Fagelia bituminosa,75
Gymnodiscus capillaris,75
Indigofera procumbens,75
Juncus lomatophyllus,75
Lapeirousia plicata,75
Laurophyllus capensis,75
Microloma tenuifolium,75
Moraea lewisiae,75
Nemesia fruticans,75
Oncosiphon piluliferum,75
Paranomus sceptrum-gustavianus,75
Pelargonium coronopifolium,75
Platycaulos compressus,75
Psoralea arborea,75
Pulicaria scabra,75
Wiborgia mucronata,75
Agathosma marifolia,74
Aristea juncifolia,74
Atriplex vestita,74
Berkheya cuneata,74
Bulbine abyssinica,74
Bulbinella divaginata,74
Capparis sepiaria,74
Chaenostoma caeruleum,74
Cineraria geifolia,74
Erica nabea,74
Erica patersonii,74
Euclea natalensis,74
Felicia hirsuta,74
Galenia crystallina,74
Hesperantha cucullata,74
Hypodiscus neesii,74
Indigofera mauritanica,74
Nevillea obtusissimus,74
Ornithogalum deltoideum,74
Oxalis polyphylla,74
Petrorhagia prolifera,74
Podalyria microphylla,74
Psoralea oreophila,74
Stoebe cyathuloides,74
Tetraria picta,74
Thereianthus bracteolatus,74
Agathosma mundtii,73
Agathosma squamosa,73
Anaxeton laeve,73
Aspalathus serpens,73
Asparagus africanus,73
Bulbine cepacea,73
Delosperma asperulum,73
Erica benthamiana,73
Erica obliqua,73
Garuleum schinzii,73
Kedrostis nana,73
Lachnaea penicillata,73
Lampranthus leptaleon,73
Lasiospermum brachyglossum,73
Leucospermum praecox,73
Mesembryanthemum longistylum,73
Moraea angusta,73
Pegolettia retrofracta,73
Pelargonium denticulatum,73
Pentameris scabra,73
Polygala microlopha,73
Selago aspera,73
Selago dolosa,73
Spiloxene flaccida,73
Spiloxene serrata,73
Stilbe albiflora,73
Trachyandra affinis,73
Vicia sativa,73
Zyrphelis lasiocarpa,73
Aptosimum indivisum,72
Aristea capitata,72
Aspalathus alpestris,72
Aspalathus altissima,72
Berkheya fruticosa,72
Blechnum capense,72
Bobartia fasciculata,72
Cannomois scirpoides,72
Ceratandra grandiflora,72
Crossyne guttata,72
Cyclopia intermedia,72
Dimorphotheca cuneata,72
Disperis micrantha,72
Ehrharta digyna,72
Erica tristis,72
Faucaria felina,72
Ficinia zeyheri,72
Mitrophyllum clivorum,72
Moraea serpentina,72
Othonna coronopifolia,72
Pentameris rigidissima,72
Protea compacta,72
Restio debilis,72
Salvia lanceolata,72
Selago polycephala,72
Spatalla mollis,72
Struthiola leptantha,72
Thesium aggregatum,72
Zaluzianskya affinis,72
Aspalathus galeata,71
Cliffortia dregeana,71
Conophytum friedrichiae,71
Conophytum obcordellum,71
Crassula ericoides,71
Dasispermum suffruticosum,71
Disa uniflora,71
Erica capensis,71
Felicia muricata,71
Grubbia tomentosa,71
Hesperantha acuta,71
Lauridia tetragona,71
Leucadendron comosum,71
Leucospermum praemorsum,71
Leucospermum tomentosum,71
Lobelia chamaepitys,71
Moraea ochroleuca,71
Pteronia pallens,71
Rafnia diffusa,71
Restio bifurcus,71
Senecio hastifolius,71
Stoebe fusca,71
Aristea spiralis,70
Aspalathus nivea,70
Athanasia juncea,70
Berzelia abrotanoides,70
Boophone disticha,70
Cephalophyllum spissum,70
Chironia melampyrifolia,70
Erica baccans,70
Erica bauera,70
Erica fimbriata,70
Erica glauca,70
Erica massonii,70
Ficinia nodosa,70
Hermannia pinnata,70
Limeum aethiopicum,70
Moraea villosa,70
Oxalis glabra,70
Phylica villosa,70
Pteronia succulenta,70
Senecio crassiusculus,70
Spatalla setacea,70
Tetraria flexuosa,70
Xipotheca tecta,70
Asparagus retrofractus,69
Berkheya spinosissima,69
Brunia laevis,69
Buddleja saligna,69
Carex aethiopica,69
Cliffortia eriocephalina,69
Cyclopia maculata,69
Dilatris viscosa,69
Diosma prama,69
Dischisma ciliatum,69
Edmondia pinifolia,69
Erica oresigena,69
Erica syngenesia,69
Galenia fruticosa,69
Glottiphyllum neilii,69
Leucospermum grandiflorum,69
Mimetes hirtus,69
Muraltia acicularis,69
Muraltia brevicornu,69
Osmitopsis nana,69
Pelargonium tricolor,69
Petroselinum crispum,69
Rafnia triflora,69
Rhoicissus tomentosa,69
Schistostephium umbellatum,69
Schwantesia speciosa,69
Serruria rubricaulis,69
Stapelia grandiflora,69
Tribolium alternans,69
Ursinia dentata,69
Willdenowia sulcata,69
Acmadenia matroosbergensis,68
Andropogon appendiculatus,68
Anemone vesicatoria,68
Arthrocnemum littoreum,68
Babiana patula,68
Babiana salteri,68
Carissa bispinosa,68
Carpha glomerata,68
Cheiridopsis denticulata,68
Chrysanthemoides incana,68
Conophytum truncatum,68
Dactyloctenium australe,68
Disa atricapilla,68
Disa spathulata,68
Elegia vaginulata,68
Erica orthiocola,68
Erica thamnoides,68
Ficinia stolonifera,68
Frankenia repens,68
Gethyllis britteniana,68
Gladiolus undulatus,68
Helichrysum cochleariforme,68
Helichrysum hamulosum,68
Lachenalia longibracteata,68
Leucadendron muirii,68
Osmitopsis osmitoides,68
Pappea capensis,68
Pelargonium lobatum,68
Restio echinatus,68
Rhodocoma capensis,68
Salvia dentata,68
Stoeberia frutescens,68
Syncarpha variegata,68
Thesium disciflorum,68
Viola decumbens,68
Amellus strigosus,67
Aspalathus albens,67
Brunia fragarioides,67
Bulbinella latifolia,67
Conicosia elongata,67
Corycium crispum,67
Cotula burchellii,67
Cotula filifolia,67
Crassula orbicularis,67
Disa ophrydea,67
Disa tenuifolia,67
Disparago kraussii,67
Drosanthemum intermedium,67
Erica campanularis,67
Erica canaliculata,67
Erica puberuliflora,67
Freylinia lanceolata,67
Galenia pubescens,67
Helichrysum herniarioides,67
Helichrysum micropoides,67
Helichrysum petiolare,67
Indigofera filicaulis,67
Lampranthus spiniformis,67
Lapeirousia micrantha,67
Leucadendron daphnoides,67
Moraea inconspicua,67
Morella cordifolia,67
Osteospermum asperulum,67
Passerina paleacea,67
Pelargonium hispidum,67
Plantago crassifolia,67
Polygala wittebergensis,67
Polypogon viridis,67
Pseudobaeckea africana,67
Psoralea ensifolia,67
Schismus inermis,67
Senecio ilicifolius,67
Senecio pubigerus,67
Tribolium purpureum,67
Tritonia securigera,67
Wiborgia monoptera,67
Willdenowia arescens,67
Acanthopsis disperma,66
Agathosma ciliaris,66
Amphiglossa tomentosa,66
Arctopus echinatus,66
Aspalathus vulnerans,66
Athanasia rugulosa,66
Babiana crispa,66
Babiana curviscapa,66
Crassula nudicaulis,66
Dianthus namaensis,66
Elegia persistens,66
Erica selaginifolia,66
Ficinia ecklonea,66
Gladiolus scullyi,66
Helichrysum herbaceum,66
Heliophila lactea,66
Indigofera sulcata,66
Mesembryanthemum spinuliferum,66
Mimetes pauciflora,66
Phylica excelsa,66
Polyarrhena reflexa,66
Priestleya myrtifolia,66
Restio tenuissimus,66
Ruschia spinosa,66
Searsia rehmanniana,66
Senecio rigidus,66
Trachyandra divaricata,66
Triglochin striata,66
Tripteris microcarpa,66
Ursinia heterodonta,66
Viscum rotundifolium,66
Zaluzianskya capensis,66
Adromischus marianiae,65
Arctotheca populifolia,65
Bulbine longifolia,65
Corymbium cymosum,65
Cynosurus echinatus,65
Cyperus congestus,65
Euphorbia genistoides,65
Felicia brevifolia,65
Geissoloma marginata,65
Geissorhiza callista,65
Geissorhiza ornithogaloides,65
Geochloa decora,65
Haworthia emelyae,65
Hermannia veronicifolia,65
Hyobanche glabrata,65
Indigofera ovata,65
Lampranthus subaequalis,65
Lessertia herbacea,65
Lotononis umbellata,65
Norlindhia amplectens,65
Otholobium spicatum,65
Othonna auriculifolia,65
Protea recondita,65
Restio laniger,65
Rosenia humilis,65
Selago farrago,65
Serruria gremialis,65
Serruria roxburghii,65
Silene burchellii,65
Staberoha aemula,65
Tetraria pubescens,65
Thesium lacinulatum,65
Tribolium tenellum,65
Trichodesma africanum,65
Ursinia pilifera,65
Wahlenbergia oxyphylla,65
Watsonia pillansii,65
Asclepias crispa,64
Aspalathus aciphylla,64
Bulbinella elegans,64
Cadaba aphylla,64
Campylostachys cernua,64
Carex clavata,64
Combretum caffrum,64
Diosma aspalathoides,64
Echium plantagineum,64
Elegia verreauxii,64
Erica hirta,64
Erica leucopelta,64
Euryops othonnoides,64
Fumaria muralis,64
Gasteria disticha,64
Helichrysum appendiculatum,64
Ilex mitis,64
Indigofera digitata,64
Indigofera psoraloides,64
Mesembryanthemum coriarium,64
Monopsis debilis,64
Moquiniella rubra,64
Moraea setifolia,64
Orothamnus zeyheri,64
Ottosonderia monticola,64
Pelargonium caucalifolium,64
Pelargonium chelidonium,64
Protea amplexicaulis,64
Protea grandiceps,64
Protea laevis,64
Protea rupicola,64
Protea sulphurea,64
Pseudoselago verbenacea,64
Serruria inconspicua,64
Sutera campanulata,64
Thesium ericaefolium,64
Tritonia deusta,64
Watsonia knysnana,64
Anthoxanthum tongo,63
Aspalathus bodkinii,63
Brunia virgata,63
Burchellia bubalina,63
Catapodium rigidum,63
Cliffortia burchellii,63
Crassula capensis,63
Cussonia spicata,63
Ehrharta melicoides,63
Epischoenus gracilis,63
Erepsia patula,63
Erica goatcheriana,63
Felicia cymbalariae,63
Ficinia secunda,63
Gladiolus martleyi,63
Gladiolus orchidiflorus,63
Grewia tenax,63
Haworthia cooperi,63
Lycium oxycarpum,63
Mastersiella purpurea,63
Melinis nerviglumis,63
Muraltia rhamnoides,63
Muraltia trinervia,63
Myrsine pillansii,63
Oedera multipunctata,63
Oligocarpus calendulaceus,63
Peliostomum virgatum,63
Protea humiflora,63
Pseudoselago gracilis,63
Pteronia stricta,63
Rafnia racemosa,63
Senecio cinerascens,63
Struthiola garciana,63
Sutera hispida,63
Trichodiadema barbatum,63
Ursinia calenduliflora,63
Wahlenbergia ecklonii,63
Antimima dasyphylla,62
Asplenium adiantum-nigrum,62
Audouinia capitata,62
Dyerophytum africanum,62
Erica coarctata,62
Erica embothriifolia,62
Erica ventricosa,62
Euchaetis diosmoides,62
Euphorbia hamata,62
Gladiolus brevitubus,62
Haworthia mucronata,62
Hermannia odorata,62
Hessea stellaris,62
Kleinia aizoides,62
Lachnaea uniflora,62
Lachnagrostis lachnantha,62
Lycium ferocissimum,62
Moraea elsiae,62
Otholobium bolusii,62
Otholobium parviflorum,62
Oxalis hirta,62
Pentzia argentea,62
Phylica gnidioides,62
Pterocelastrus rostratus,62
Salvia chamelaeagnea,62
Secamone alpini,62
Serruria candicans,62
Serruria glomerata,62
Struthiola parviflora,62
Sutherlandia tomentosa,62
Tritoniopsis lata,62
Tylecodon wallichii,62
Wiborgia fusca,62
Agathosma muirii,61
Albuca cooperi,61
Alepidea capensis,61
Anisodontea capensis,61
Aptosimum junceum,61
Aspalathus costulata,61
Aspalathus salteri,61
Aspalathus stenophylla,61
Cyperus sphaerospermus,61
Dioscorea elephantipes,61
Elegia racemosa,61
Eragrostis sarmentosa,61
Erica blenna,61
Erica humifusa,61
Erica strigilifolia,61
Euphorbia ephedroides,61
Haworthia gracilis,61
Hermbstaedtia glauca,61
Lachenalia unifolia,61
Leonotis ocymifolia,61
Lobelia jasionoides,61
Lycium cinereum,61
Olea exasperata,61
Ornithogalum graminifolium,61
Otholobium zeyheri,61
Phylica plumosa,61
Phylica pubescens,61
Podalyria cordata,61
Podalyria montana,61
Rafnia elliptica,61
Restio leptoclados,61
Staavia glutinosa,61
Thesium funale,61
Tribolium obtusifolium,61
Trifolium angustifolium,61
Abutilon sonneratianum,60
Antimima aristulata,60
Asclepias monticola,60
Asparagus fasciculatus,60
Athanasia scabra,60
Ceratandra globosa,60
Crassula natans,60
Cymbopappus adenosolen,60
Diospyros lycioides,60
Disa ferruginea,60
Disa flexuosa,60
Drosera capensis,60
Erica curtophylla,60
Erica macilenta,60
Euryops virgineus,60
Gymnosporia nemorosa,60
Hermannia confusa,60
Hessea cinnamomea,60
Leucadendron laxum,60
Leucospermum muirii,60
Leucospermum mundii,60
Mesembryanthemum vaginatum,60
Muraltia mitior,60
Pelargonium multicaule,60
Pelargonium ternifolium,60
Pentameris acinosa,60
Podalyria buxifolia,60
Protea caespitosa,60
Protea witzenbergiana,60
Restio subverticillatus,60
Rhynchosia caribaea,60
Searsia scytophylla,60
Senna didymobotrya,60
Serruria flagellifolia,60
Thesium spicatum,60
Watsonia zeyheri,60
Aizoon sarmentosum,59
Amellus tridactylus,59
Brunsvigia josephinae,59
Carpanthea pomeridiana,59
Crassula capitella,59
Erica argentea,59
Erica canescens,59
Erica gysbertii,59
Erica radicans,59
Geissorhiza monanthos,59
Gethyllis afra,59
Harveya purpurea,59
Hermannia paucifolia,59
Hippia frutescens,59
Indigofera nebrowniana,59
Lampranthus explanatus,59
Lampranthus watermeyeri,59
Leucospermum heterophyllum,59
Lotus subbiflorus,59
Massonia hirsuta,59
Mesembryanthemum delum,59
Metalasia adunca,59
Moraea bulbillifera,59
Nerine sarniensis,59
Penaea acutifolia,59
Pseudognaphalium undulatum,59
Restio parvispiculus,59
Satyrium carneum,59
Searsia dissecta,59
Ursinia trifida,59
Wahlenbergia androsacea,59
Wahlenbergia nodosa,59
Aizoon rigidum,58
Allophylus decipiens,58
Aspalathus sanguinea,58
Aspalathus tuberculata,58
Berkheya canescens,58
Cliffortia ramosissima,58
Cliffortia varians,58
Coleonema album,58
Convolvulus capensis,58
Cyperus longus,58
Cyphia phyteuma,58
Disa graminifolia,58
Elegia recta,58
Erepsia saturata,58
Erica bruniifolia,58
Erica rehmii,58
Erica tegulifolia,58
Ficinia ixioides,58
Haworthia glauca,58
Hermannia althaeifolia,58
Isolepis ludwigii,58
Lampranthus amoenus,58
Leucospermum pedunculatum,58
Mesembryanthemum trichotomum,58
Oenothera longiflora,58
Phymaspermum schroeteri,58
Restio distichus,58
Rosenia glandulosa,58
Ruschia macowanii,58
Searsia lancea,58
Struthiola hirsuta,58
Tetraria microstachys,58
Tetraria pleosticha,58
Ursinia discolor,58
Watsonia marginata,58
Agathosma asperifolia,57
Aspalathus filicaulis,57
Asparagus exuvialis,57
Audouinia laxa,57
Avonia papyracea,57
Bobartia filiformis,57
Bulbinella punctulata,57
Cheilanthes induta,57
Cymbopogon pospischilii,57
Cyperus crassipes,57
Erica jasminiflora,57
Erica longimontana,57
Eriospermum paradoxum,57
Ficinia angustifolia,57
Geissorhiza confusa,57
Gladiolus abbreviatus,57
Gladiolus bonaespei,57
Grubbia rourkei,57
Gymnosporia heterophylla,57
Heliophila trifurca,57
Hermannia angularis,57
Hermannia spinosa,57
Ifloga repens,57
Indigofera venusta,57
Itasina filifolia,57
Lotononis parviflora,57
Mesembryanthemum serotinum,57
Mitrophyllum dissitum,57
Moraea neglecta,57
Moraea virgata,57
Nemesia bicornis,57
Oedera viscosa,57
Oxalis ambigua,57
Pharnaceum aurantium,57
Phylica selaginoides,57
Phylica spicata,57
Plectranthus fruticosus,57
Podalyria leipoldtii,57
Polystichum monticola,57
Protea pruinosa,57
Restio hyalinus,57
Restio monanthos,57
Romulea multifida,57
Rosenia oppositifolia,57
Schotia latifolia,57
Selago myrtifolia,57
Solanum lichtensteinii,57
Sparaxis bulbifera,57
Thamnochortus paniculatus,57
Wahlenbergia paniculata,57
Aspalathus linguiloba,56
Aspalathus polycephala,56
Asparagus declinatus,56
Blechnum attenuatum,56
Cheilanthes hirta,56
Cliffortia graminea,56
Cliffortia sericea,56
Clutia affinis,56
Elaphoglossum angustatum,56
Elegia mucronata,56
Erica sperata,56
Erica subulata,56
Euryops speciosissimus,56
Ficinia radiata,56
Gymnosporia procumbens,56
Harveya capensis,56
Helichrysum pandurifolium,56
